v 1.64671	-3.03841	1.74193	
v 1.52652	-2.68276	1.49302	
v 2.1627	-3.29546	1.93426	
v 1.64671	-3.03841	1.74193	
v 1.7669	-3.39407	1.99083	
v 2.04252	-2.9398	1.68536	
v 1.64671	-3.03841	1.74193	
v 2.1627	-3.29546	1.93426	
v 1.64671	-3.03841	1.74193	
v 2.04252	-2.9398	1.68536	
v 1.92233	-2.58415	1.43645	
v 1.52652	-2.68276	1.49302	
v 1.64671	-3.03841	1.74193	
v 1.92233	-2.58415	1.43645	
v 2.1627	-3.29546	1.93426	
v 2.2572	-2.86006	1.85549	
v 2.04252	-2.9398	1.68536	
v 2.04252	-2.9398	1.68536	
v 2.2572	-2.86006	1.85549	
v 2.3517	-2.42466	1.77672	
v 2.04252	-2.9398	1.68536	
v 2.3517	-2.42466	1.77672	
v 1.92233	-2.58415	1.43645	
v 1.92233	-2.58415	1.43645	
v 2.3517	-2.42466	1.77672	
v 2.31813	-2.48554	1.37989	
v 2.31813	-2.48554	1.37989	
v 2.3517	-2.42466	1.77672	
v 2.71393	-2.38693	1.32332	
v 2.3517	-2.42466	1.77672	
v 2.7475	-2.32606	1.72015	
v 2.71393	-2.38693	1.32332	
v 2.71393	-2.38693	1.32332	
v 2.7475	-2.32606	1.72015	
v 3.10973	-2.28833	1.26675	
v 2.7475	-2.32606	1.72015	
v 3.1433	-2.22745	1.66358	
v 3.10973	-2.28833	1.26675	
v 3.20423	-1.85293	1.18798	
v 3.5391	-2.12884	1.60701	
v 3.41891	-1.77318	1.35811	
v 3.20423	-1.85293	1.18798	
v 3.10973	-2.28833	1.26675	
v 3.5391	-2.12884	1.60701	
v 3.10973	-2.28833	1.26675	
v 3.1433	-2.22745	1.66358	
v 3.5391	-2.12884	1.60701	
v 3.20423	-1.85293	1.18798	
v 3.41891	-1.77318	1.35811	
v 3.29873	-1.41753	1.10921	
v 3.5391	-2.12884	1.60701	
v 3.6336	-1.69344	1.52825	
v 3.41891	-1.77318	1.35811	
v -3.74903	-1.11408	1.79017	
v -3.4813	-1.51175	1.41554	
v -3.7826	-1.17496	1.39333	
v -3.44773	-1.45087	1.81237	
v -3.4813	-1.51175	1.41554	
v -3.74903	-1.11408	1.79017	
v -3.7826	-1.17496	1.39333	
v -3.98941	-0.402767	1.29237	
v -3.74903	-1.11408	1.79017	
v -3.98941	-0.402767	1.29237	
v -3.95584	-0.341887	1.6892	
v -3.74903	-1.11408	1.79017	
v -3.98941	-0.402767	1.29237	
v -4.19622	0.369424	1.1914	
v -3.95584	-0.341887	1.6892	
v -4.19622	0.369424	1.1914	
v -4.16265	0.430304	1.58823	
v -3.95584	-0.341887	1.6892	
v -2.93961	-2.55985	1.93554	
v -2.67188	-2.95752	1.56091	
v -2.97318	-2.62073	1.53871	
v -2.63831	-2.89664	1.95774	
v -2.67188	-2.95752	1.56091	
v -2.93961	-2.55985	1.93554	
v -2.97318	-2.62073	1.53871	
v -3.17999	-1.84854	1.43774	
v -2.93961	-2.55985	1.93554	
v -3.17999	-1.84854	1.43774	
v -3.14642	-1.78766	1.83457	
v -2.93961	-2.55985	1.93554	
v -3.4813	-1.51175	1.41554	
v -3.44773	-1.45087	1.81237	
v -3.14642	-1.78766	1.83457	
v -3.17999	-1.84854	1.43774	
v -3.4813	-1.51175	1.41554	
v -3.14642	-1.78766	1.83457	
v -2.337	-3.23343	1.97994	
v -2.06927	-3.6311	1.60531	
v -2.37057	-3.29431	1.58311	
v -2.0357	-3.57023	2.00214	
v -2.06927	-3.6311	1.60531	
v -2.337	-3.23343	1.97994	
v -2.67188	-2.95752	1.56091	
v -2.63831	-2.89664	1.95774	
v -2.337	-3.23343	1.97994	
v -2.37057	-3.29431	1.58311	
v -2.67188	-2.95752	1.56091	
v -2.337	-3.23343	1.97994	
v -2.06927	-3.6311	1.60531	
v -2.0357	-3.57023	2.00214	
v -1.67346	-3.5325	1.54874	
v -2.0357	-3.57023	2.00214	
v -1.63989	-3.47162	1.94557	
v -1.67346	-3.5325	1.54874	
v -1.67346	-3.5325	1.54874	
v -1.63989	-3.47162	1.94557	
v -1.27766	-3.43389	1.49217	
v -1.63989	-3.47162	1.94557	
v -1.24409	-3.37301	1.889	
v -1.27766	-3.43389	1.49217	
v -0.942787	-3.7098	1.9112	
v -0.67505	-4.10747	1.53657	
v -0.976356	-3.77068	1.51437	
v -0.641481	-4.04659	1.9334	
v -0.67505	-4.10747	1.53657	
v -0.942787	-3.7098	1.9112	
v -1.27766	-3.43389	1.49217	
v -1.24409	-3.37301	1.889	
v -0.942787	-3.7098	1.9112	
v -0.976356	-3.77068	1.51437	
v -1.27766	-3.43389	1.49217	
v -0.942787	-3.7098	1.9112	
v -0.67505	-4.10747	1.53657	
v -0.641481	-4.04659	1.9334	
v -0.279248	-4.00886	1.48	
v -0.641481	-4.04659	1.9334	
v -0.245679	-3.94799	1.87684	
v -0.279248	-4.00886	1.48	
v -0.279248	-4.00886	1.48	
v -0.245679	-3.94799	1.87684	
v 0.116554	-3.91026	1.42343	
v -0.245679	-3.94799	1.87684	
v 0.150124	-3.84938	1.82027	
v 0.116554	-3.91026	1.42343	
v 0.116554	-3.91026	1.42343	
v 0.150124	-3.84938	1.82027	
v 0.512357	-3.81165	1.36686	
v 0.150124	-3.84938	1.82027	
v 0.545926	-3.75077	1.7637	
v 0.512357	-3.81165	1.36686	
v 0.512357	-3.81165	1.36686	
v 0.545926	-3.75077	1.7637	
v 0.908159	-3.71304	1.3103	
v 0.545926	-3.75077	1.7637	
v 0.941728	-3.65216	1.70713	
v 0.908159	-3.71304	1.3103	
v 0.908159	-3.71304	1.3103	
v 0.941728	-3.65216	1.70713	
v 1.30396	-3.61443	1.25373	
v 0.941728	-3.65216	1.70713	
v 1.33753	-3.55355	1.65056	
v 1.30396	-3.61443	1.25373	
v 1.33753	-3.55355	1.65056	
v 1.39846	-3.17904	1.17496	
v 1.30396	-3.61443	1.25373	
v 1.43203	-3.11816	1.57179	
v 1.39846	-3.17904	1.17496	
v 1.33753	-3.55355	1.65056	
v 1.39846	-3.17904	1.17496	
v 1.43203	-3.11816	1.57179	
v 1.52652	-2.68276	1.49302	
v 1.49295	-2.74364	1.09619	
v 1.39846	-3.17904	1.17496	
v 1.52652	-2.68276	1.49302	
v 1.49295	-2.74364	1.09619	
v 1.52652	-2.68276	1.49302	
v 1.88876	-2.64503	1.03962	
v 1.52652	-2.68276	1.49302	
v 1.92233	-2.58415	1.43645	
v 1.88876	-2.64503	1.03962	
v 1.88876	-2.64503	1.03962	
v 1.92233	-2.58415	1.43645	
v 2.28456	-2.54642	0.983051	
v 1.92233	-2.58415	1.43645	
v 2.31813	-2.48554	1.37989	
v 2.28456	-2.54642	0.983051	
v 2.28456	-2.54642	0.983051	
v 2.31813	-2.48554	1.37989	
v 2.68036	-2.44781	0.926483	
v 2.31813	-2.48554	1.37989	
v 2.71393	-2.38693	1.32332	
v 2.68036	-2.44781	0.926483	
v 2.77486	-2.01241	0.847714	
v 3.10973	-2.28833	1.26675	
v 2.98954	-1.93267	1.01785	
v 2.77486	-2.01241	0.847714	
v 2.68036	-2.44781	0.926483	
v 3.10973	-2.28833	1.26675	
v 2.68036	-2.44781	0.926483	
v 2.71393	-2.38693	1.32332	
v 3.10973	-2.28833	1.26675	
v 2.77486	-2.01241	0.847714	
v 2.98954	-1.93267	1.01785	
v 2.86935	-1.57702	0.768945	
v 3.10973	-2.28833	1.26675	
v 3.20423	-1.85293	1.18798	
v 2.98954	-1.93267	1.01785	
v 2.98954	-1.93267	1.01785	
v 3.20423	-1.85293	1.18798	
v 3.29873	-1.41753	1.10921	
v 2.98954	-1.93267	1.01785	
v 3.29873	-1.41753	1.10921	
v 2.86935	-1.57702	0.768945	
v 2.86935	-1.57702	0.768945	
v 3.29873	-1.41753	1.10921	
v 3.26516	-1.47841	0.712376	
v -3.4813	-1.51175	1.41554	
v -3.60149	-1.15609	1.16663	
v -3.7826	-1.17496	1.39333	
v -3.72168	-0.800438	0.917731	
v -3.7826	-1.17496	1.39333	
v -3.60149	-1.15609	1.16663	
v -3.72168	-0.800438	0.917731	
v -4.02298	-0.463646	0.895531	
v -3.7826	-1.17496	1.39333	
v -4.02298	-0.463646	0.895531	
v -3.98941	-0.402767	1.29237	
v -3.7826	-1.17496	1.39333	
v -4.02298	-0.463646	0.895531	
v -4.22979	0.308544	0.794561	
v -3.98941	-0.402767	1.29237	
v -4.22979	0.308544	0.794561	
v -4.19622	0.369424	1.1914	
v -3.98941	-0.402767	1.29237	
v -4.10173	0.804823	1.11263	
v -4.19622	0.369424	1.1914	
v -4.4366	1.08073	0.693592	
v -4.19622	0.369424	1.1914	
v -4.22979	0.308544	0.794561	
v -4.4366	1.08073	0.693592	
v -2.97318	-2.62073	1.53871	
v -2.70545	-3.0184	1.16407	
v -3.00675	-2.68161	1.14187	
v -2.67188	-2.95752	1.56091	
v -2.70545	-3.0184	1.16407	
v -2.97318	-2.62073	1.53871	
v -3.00675	-2.68161	1.14187	
v -3.21356	-1.90942	1.0409	
v -2.97318	-2.62073	1.53871	
v -3.21356	-1.90942	1.0409	
v -3.17999	-1.84854	1.43774	
v -2.97318	-2.62073	1.53871	
v -3.60149	-1.15609	1.16663	
v -3.4813	-1.51175	1.41554	
v -3.17999	-1.84854	1.43774	
v -3.60149	-1.15609	1.16663	
v -3.17999	-1.84854	1.43774	
v -3.42037	-1.13723	0.939932	
v -3.42037	-1.13723	0.939932	
v -3.17999	-1.84854	1.43774	
v -3.21356	-1.90942	1.0409	
v -3.60149	-1.15609	1.16663	
v -3.42037	-1.13723	0.939932	
v -3.72168	-0.800438	0.917731	
v -2.06927	-3.6311	1.60531	
v -2.18946	-3.27545	1.3564	
v -2.37057	-3.29431	1.58311	
v -2.37057	-3.29431	1.58311	
v -2.18946	-3.27545	1.3564	
v -2.30964	-2.91979	1.1075	
v -2.37057	-3.29431	1.58311	
v -2.30964	-2.91979	1.1075	
v -2.67188	-2.95752	1.56091	
v -2.67188	-2.95752	1.56091	
v -2.30964	-2.91979	1.1075	
v -2.70545	-3.0184	1.16407	
v -2.18946	-3.27545	1.3564	
v -1.70703	-3.59338	1.1519	
v -2.00834	-3.25658	1.1297	
v -2.18946	-3.27545	1.3564	
v -2.06927	-3.6311	1.60531	
v -1.70703	-3.59338	1.1519	
v -2.06927	-3.6311	1.60531	
v -1.67346	-3.5325	1.54874	
v -1.70703	-3.59338	1.1519	
v -2.18946	-3.27545	1.3564	
v -2.00834	-3.25658	1.1297	
v -2.30964	-2.91979	1.1075	
v -1.70703	-3.59338	1.1519	
v -1.67346	-3.5325	1.54874	
v -1.31123	-3.49477	1.09533	
v -1.67346	-3.5325	1.54874	
v -1.27766	-3.43389	1.49217	
v -1.31123	-3.49477	1.09533	
v -0.67505	-4.10747	1.53657	
v -0.795239	-3.75182	1.28767	
v -0.976356	-3.77068	1.51437	
v -0.976356	-3.77068	1.51437	
v -0.795239	-3.75182	1.28767	
v -0.915429	-3.39616	1.03877	
v -0.976356	-3.77068	1.51437	
v -0.915429	-3.39616	1.03877	
v -1.27766	-3.43389	1.49217	
v -1.27766	-3.43389	1.49217	
v -0.915429	-3.39616	1.03877	
v -1.31123	-3.49477	1.09533	
v -0.795239	-3.75182	1.28767	
v -0.312817	-4.06974	1.08317	
v -0.614123	-3.73295	1.06097	
v -0.795239	-3.75182	1.28767	
v -0.67505	-4.10747	1.53657	
v -0.312817	-4.06974	1.08317	
v -0.67505	-4.10747	1.53657	
v -0.279248	-4.00886	1.48	
v -0.312817	-4.06974	1.08317	
v -0.795239	-3.75182	1.28767	
v -0.614123	-3.73295	1.06097	
v -0.915429	-3.39616	1.03877	
v -0.312817	-4.06974	1.08317	
v -0.279248	-4.00886	1.48	
v 0.0829851	-3.97114	1.0266	
v -0.279248	-4.00886	1.48	
v 0.116554	-3.91026	1.42343	
v 0.0829851	-3.97114	1.0266	
v 0.0829851	-3.97114	1.0266	
v 0.116554	-3.91026	1.42343	
v 0.478787	-3.87253	0.97003	
v 0.116554	-3.91026	1.42343	
v 0.512357	-3.81165	1.36686	
v 0.478787	-3.87253	0.97003	
v 0.478787	-3.87253	0.97003	
v 0.512357	-3.81165	1.36686	
v 0.87459	-3.77392	0.913461	
v 0.512357	-3.81165	1.36686	
v 0.908159	-3.71304	1.3103	
v 0.87459	-3.77392	0.913461	
v 0.87459	-3.77392	0.913461	
v 0.908159	-3.71304	1.3103	
v 1.27039	-3.67531	0.856893	
v 0.908159	-3.71304	1.3103	
v 1.30396	-3.61443	1.25373	
v 1.27039	-3.67531	0.856893	
v 1.30396	-3.61443	1.25373	
v 1.36489	-3.23992	0.778123	
v 1.27039	-3.67531	0.856893	
v 1.39846	-3.17904	1.17496	
v 1.36489	-3.23992	0.778123	
v 1.30396	-3.61443	1.25373	
v 1.36489	-3.23992	0.778123	
v 1.39846	-3.17904	1.17496	
v 1.49295	-2.74364	1.09619	
v 1.45938	-2.80452	0.699355	
v 1.36489	-3.23992	0.778123	
v 1.49295	-2.74364	1.09619	
v 1.45938	-2.80452	0.699355	
v 1.49295	-2.74364	1.09619	
v 1.85519	-2.70591	0.642786	
v 1.49295	-2.74364	1.09619	
v 1.88876	-2.64503	1.03962	
v 1.85519	-2.70591	0.642786	
v 1.85519	-2.70591	0.642786	
v 1.88876	-2.64503	1.03962	
v 2.25099	-2.6073	0.586217	
v 1.88876	-2.64503	1.03962	
v 2.28456	-2.54642	0.983051	
v 2.25099	-2.6073	0.586217	
v 2.34549	-2.1719	0.507448	
v 2.68036	-2.44781	0.926483	
v 2.56017	-2.09216	0.677581	
v 2.34549	-2.1719	0.507448	
v 2.25099	-2.6073	0.586217	
v 2.68036	-2.44781	0.926483	
v 2.25099	-2.6073	0.586217	
v 2.28456	-2.54642	0.983051	
v 2.68036	-2.44781	0.926483	
v 2.34549	-2.1719	0.507448	
v 2.56017	-2.09216	0.677581	
v 2.43998	-1.7365	0.428679	
v 2.68036	-2.44781	0.926483	
v 2.77486	-2.01241	0.847714	
v 2.56017	-2.09216	0.677581	
v 2.56017	-2.09216	0.677581	
v 2.77486	-2.01241	0.847714	
v 2.86935	-1.57702	0.768945	
v 2.56017	-2.09216	0.677581	
v 2.86935	-1.57702	0.768945	
v 2.43998	-1.7365	0.428679	
v 2.43998	-1.7365	0.428679	
v 2.86935	-1.57702	0.768945	
v 2.83578	-1.6379	0.37211	
v 2.83578	-1.6379	0.37211	
v 2.86935	-1.57702	0.768945	
v 3.23159	-1.53929	0.315542	
v 2.86935	-1.57702	0.768945	
v 3.26516	-1.47841	0.712376	
v 3.23159	-1.53929	0.315542	
v 3.32608	-1.10389	0.236773	
v 3.23159	-1.53929	0.315542	
v 3.66096	-1.3798	0.655807	
v 3.23159	-1.53929	0.315542	
v 3.26516	-1.47841	0.712376	
v 3.66096	-1.3798	0.655807	
v -3.72168	-0.800438	0.917731	
v -3.84187	-0.444782	0.66883	
v -4.02298	-0.463646	0.895531	
v -4.04867	0.327409	0.56786	
v -4.02298	-0.463646	0.895531	
v -3.84187	-0.444782	0.66883	
v -4.22979	0.308544	0.794561	
v -4.02298	-0.463646	0.895531	
v -4.04867	0.327409	0.56786	
v -4.16886	0.683064	0.318958	
v -4.22979	0.308544	0.794561	
v -4.04867	0.327409	0.56786	
v -4.16886	0.683064	0.318958	
v -4.47017	1.01986	0.296757	
v -4.22979	0.308544	0.794561	
v -4.47017	1.01986	0.296757	
v -4.4366	1.08073	0.693592	
v -4.22979	0.308544	0.794561	
v -4.47017	1.01986	0.296757	
v -4.3421	1.51613	0.614823	
v -4.4366	1.08073	0.693592	
v -4.37567	1.45525	0.217988	
v -4.3421	1.51613	0.614823	
v -4.47017	1.01986	0.296757	
v -2.70545	-3.0184	1.16407	
v -2.82564	-2.66275	0.915169	
v -3.00675	-2.68161	1.14187	
v -2.94583	-2.30709	0.666267	
v -3.00675	-2.68161	1.14187	
v -2.82564	-2.66275	0.915169	
v -2.94583	-2.30709	0.666267	
v -3.24713	-1.9703	0.644067	
v -3.00675	-2.68161	1.14187	
v -3.24713	-1.9703	0.644067	
v -3.21356	-1.90942	1.0409	
v -3.00675	-2.68161	1.14187	
v -3.24713	-1.9703	0.644067	
v -3.45394	-1.19811	0.543098	
v -3.21356	-1.90942	1.0409	
v -3.45394	-1.19811	0.543098	
v -3.42037	-1.13723	0.939932	
v -3.21356	-1.90942	1.0409	
v -3.84187	-0.444782	0.66883	
v -3.72168	-0.800438	0.917731	
v -3.42037	-1.13723	0.939932	
v -3.84187	-0.444782	0.66883	
v -3.42037	-1.13723	0.939932	
v -3.66075	-0.425918	0.442128	
v -3.66075	-0.425918	0.442128	
v -3.42037	-1.13723	0.939932	
v -3.45394	-1.19811	0.543098	
v -3.66075	-0.425918	0.442128	
v -3.86756	0.346272	0.341159	
v -4.04867	0.327409	0.56786	
v -3.84187	-0.444782	0.66883	
v -3.66075	-0.425918	0.442128	
v -4.04867	0.327409	0.56786	
v -4.04867	0.327409	0.56786	
v -3.86756	0.346272	0.341159	
v -4.16886	0.683064	0.318958	
v -2.82564	-2.66275	0.915169	
v -2.34321	-2.98067	0.710669	
v -2.64452	-2.64388	0.688468	
v -2.82564	-2.66275	0.915169	
v -2.70545	-3.0184	1.16407	
v -2.34321	-2.98067	0.710669	
v -2.70545	-3.0184	1.16407	
v -2.30964	-2.91979	1.1075	
v -2.34321	-2.98067	0.710669	
v -2.82564	-2.66275	0.915169	
v -2.64452	-2.64388	0.688468	
v -2.94583	-2.30709	0.666267	
v -2.00834	-3.25658	1.1297	
v -1.7406	-3.65426	0.755069	
v -2.04191	-3.31746	0.732869	
v -1.70703	-3.59338	1.1519	
v -1.7406	-3.65426	0.755069	
v -2.00834	-3.25658	1.1297	
v -2.34321	-2.98067	0.710669	
v -2.30964	-2.91979	1.1075	
v -2.00834	-3.25658	1.1297	
v -2.04191	-3.31746	0.732869	
v -2.34321	-2.98067	0.710669	
v -2.00834	-3.25658	1.1297	
v -1.7406	-3.65426	0.755069	
v -1.70703	-3.59338	1.1519	
v -1.3448	-3.55565	0.6985	
v -1.70703	-3.59338	1.1519	
v -1.31123	-3.49477	1.09533	
v -1.3448	-3.55565	0.6985	
v -1.3448	-3.55565	0.6985	
v -1.31123	-3.49477	1.09533	
v -0.948998	-3.45704	0.641932	
v -1.31123	-3.49477	1.09533	
v -0.915429	-3.39616	1.03877	
v -0.948998	-3.45704	0.641932	
v -0.312817	-4.06974	1.08317	
v -0.433006	-3.71409	0.834265	
v -0.614123	-3.73295	1.06097	
v -0.614123	-3.73295	1.06097	
v -0.433006	-3.71409	0.834265	
v -0.553196	-3.35843	0.585363	
v -0.614123	-3.73295	1.06097	
v -0.553196	-3.35843	0.585363	
v -0.915429	-3.39616	1.03877	
v -0.915429	-3.39616	1.03877	
v -0.553196	-3.35843	0.585363	
v -0.948998	-3.45704	0.641932	
v -0.433006	-3.71409	0.834265	
v 0.0494158	-4.03202	0.629764	
v -0.25189	-3.69523	0.607563	
v -0.433006	-3.71409	0.834265	
v -0.312817	-4.06974	1.08317	
v 0.0494158	-4.03202	0.629764	
v -0.312817	-4.06974	1.08317	
v 0.0829851	-3.97114	1.0266	
v 0.0494158	-4.03202	0.629764	
v -0.433006	-3.71409	0.834265	
v -0.25189	-3.69523	0.607563	
v -0.553196	-3.35843	0.585363	
v 0.0494158	-4.03202	0.629764	
v 0.0829851	-3.97114	1.0266	
v 0.445218	-3.93341	0.573195	
v 0.0829851	-3.97114	1.0266	
v 0.478787	-3.87253	0.97003	
v 0.445218	-3.93341	0.573195	
v 0.445218	-3.93341	0.573195	
v 0.478787	-3.87253	0.97003	
v 0.84102	-3.8348	0.516627	
v 0.478787	-3.87253	0.97003	
v 0.87459	-3.77392	0.913461	
v 0.84102	-3.8348	0.516627	
v 0.935517	-3.3994	0.437858	
v 1.27039	-3.67531	0.856893	
v 1.1502	-3.31966	0.607991	
v 0.935517	-3.3994	0.437858	
v 0.84102	-3.8348	0.516627	
v 1.27039	-3.67531	0.856893	
v 0.84102	-3.8348	0.516627	
v 0.87459	-3.77392	0.913461	
v 1.27039	-3.67531	0.856893	
v 0.935517	-3.3994	0.437858	
v 1.1502	-3.31966	0.607991	
v 1.03001	-2.964	0.359089	
v 1.27039	-3.67531	0.856893	
v 1.36489	-3.23992	0.778123	
v 1.1502	-3.31966	0.607991	
v 1.12451	-2.5286	0.280319	
v 1.45938	-2.80452	0.699355	
v 1.3392	-2.44886	0.450453	
v 1.03001	-2.964	0.359089	
v 1.45938	-2.80452	0.699355	
v 1.12451	-2.5286	0.280319	
v 1.03001	-2.964	0.359089	
v 1.36489	-3.23992	0.778123	
v 1.45938	-2.80452	0.699355	
v 1.03001	-2.964	0.359089	
v 1.1502	-3.31966	0.607991	
v 1.36489	-3.23992	0.778123	
v 1.12451	-2.5286	0.280319	
v 1.3392	-2.44886	0.450453	
v 1.21901	-2.09321	0.20155	
v 1.85519	-2.70591	0.642786	
v 1.3392	-2.44886	0.450453	
v 1.45938	-2.80452	0.699355	
v 1.735	-2.35025	0.393884	
v 1.3392	-2.44886	0.450453	
v 1.85519	-2.70591	0.642786	
v 1.3392	-2.44886	0.450453	
v 1.735	-2.35025	0.393884	
v 1.61481	-1.9946	0.144982	
v 1.21901	-2.09321	0.20155	
v 1.3392	-2.44886	0.450453	
v 1.61481	-1.9946	0.144982	
v 2.25099	-2.6073	0.586217	
v 1.735	-2.35025	0.393884	
v 1.85519	-2.70591	0.642786	
v 2.1308	-2.25165	0.337315	
v 1.735	-2.35025	0.393884	
v 2.25099	-2.6073	0.586217	
v 1.735	-2.35025	0.393884	
v 2.1308	-2.25165	0.337315	
v 2.01061	-1.89599	0.0884132	
v 1.61481	-1.9946	0.144982	
