v -4.38118	1.22221	1.00951	
v -4.47566	1.11078	1.39279	
v -4.01849	1.37932	1.0224	
v -2.02108	0.610613	2.30567	
v -1.50267	0.305837	2.34337	
v -1.58026	0.499262	2.28043	
v -1.13232	-3.98851e-07	2.44813	
v -1.12399	-0.170574	2.39414	
v -0.62245	-0.181097	2.39157	
v -4.99249	-0.64635	1.83599	
v -5.02571	-0.564937	2.01597	
v -5.03838	-0.356957	1.79773	
v 4.01788	0.158089	3.40229	
v 3.99001	0.000847212	3.41102	
v 4.14186	0.146744	3.33851	
v 4.32552	0.650945	2.34152	
v 4.26394	0.633659	2.50546	
v 4.41813	0.649695	2.4862	
v -4.72497	1.93789e-07	-1.18947	
v -4.75245	0.45785	-1.17787	
v -4.55973	2.14875e-07	-1.31889	
v -4.82637	-3.7717e-07	2.40976	
v -4.99941	7.73094e-05	2.15137	
v -5.01558	0.0700747	2.15209	
v -5.1683	-0.103689	1.05971	
v -5.11709	-0.119739	1.06551	
v -5.21338	-0.112471	1.62941	
v 3.00006	0.289561	0.401178	
v 2.9323	0.400369	0.577285	
v 3.26569	0.346829	0.875971	
v -1.09135	0.788746	1.96509	
v -0.530041	0.709474	1.95708	
v -0.60011	0.923841	1.77193	
v 2.57435	0.646913	0.941742	
v 2.44738	0.580294	1.37679	
v 2.82175	0.562684	1.06971	
v 2.18524	0.188952	2.55398	
v 2.57129	0.334998	2.49215	
v 2.2105	0.332416	2.39525	
v 2.71921	0.563461	1.51665	
v 3.1009	0.55143	1.68861	
v 1.31947	-0.825375	-2.25845	
v 1.12312	-0.726624	-2.01854	
v 1.29086	-0.78041	-1.93667	
v -4.22671	1.41197	-3.2336	
v -4.28888	1.49016	-3.44154	
v -4.35718	1.39238	-3.26984	
v -2.65024	-0.403507	-1.41694	
v -2.90219	2.41279e-07	-1.48096	
v -2.68836	2.02789e-07	-1.43413	
v 2.82175	-0.562685	1.06971	
v 0.821124	-0.660193	2.16559	
v 0.812329	-0.45191	2.31819	
v -0.0430623	-0.31739	2.3016	
v 2.44738	-0.580294	1.37679	
v 2.71921	-0.563461	1.51665	
v 2.68937	-0.521007	1.85743	
v 3.01811	-4.78808e-07	2.9389	
v 3.02187	-0.115662	2.91837	
v 3.31261	-4.80281e-07	3.1344	
v 3.76441	-0.4332	3.38803	
v 3.73172	-0.511261	3.32314	
v 3.80251	-0.557255	3.39992	
v 4.7266	0.253248	2.91278	
v 4.66003	0.000103037	2.93075	
v 4.81481	-7.80837e-05	2.78439	
v 4.76157	-0.527531	2.86665	
v 4.78145	-0.541898	2.72292	
v 4.82361	-0.50921	2.75061	
v -4.54935	1.22604	-2.68414	
v -4.61528	1.19865	-2.69141	
v -4.53778	1.15328	-2.39457	
v -4.77066	0.824379	0.352317	
v -4.84044	0.6969	0.652129	
v -4.73236	1.03458	0.672949	
v -5.00447	0.502815	-0.332837	
v -5.00682	0.523557	-0.592855	
v -5.02784	0.360924	-0.581938	
v -4.9655	0.569648	-0.810264	
v -4.8829	0.425906	-0.999657	
v -4.97496	0.376074	-0.79028	
v 0.170541	2.0555e-07	-1.26166	
v 0.154194	-0.472683	-1.19499	
v -0.333361	-0.452867	-1.34394	
v 0.793723	1.0742	-1.35364	
v 0.786131	0.900848	-1.55511	
v 0.76128	0.791762	-1.28235	
v 0.578333	2.03367e-07	-1.24826	
v 0.503941	-0.489555	-1.23255	
v -4.51726	-1.14412	-0.276165	
v -4.36283	-1.28447	-0.258498	
v -4.58154	-1.1088	0.0162243	
v -4.79092	-0.794027	1.94511	
v 1.77116	2.17685e-07	-1.33614	
v 1.65321	0.485743	-1.29128	
v 1.82571	0.439361	-1.30081	
v 2.49022	0.48329	0.0283459	
v 2.32012	0.651081	0.233847	
v 2.4526	0.586423	0.350356	
v 0.928087	-0.702116	-1.30338	
v 0.933782	2.05277e-07	-1.25998	
v 1.06477	-0.678164	-1.29737	
v 1.01564	-0.784507	-2.02717	
v 0.977123	-0.776902	-1.84536	
v 1.31327	-1.12378	-1.48808	
v 1.17478	-1.15323	-1.48528	
v 1.19774	-1.12479	-1.88219	
v -2.02108	-0.610614	2.30567	
v -2.05298	-0.857449	2.19444	
v -1.54792	-0.722237	2.1725	
v -2.16773	-1.41303	1.40449	
v -2.51318	-1.39576	1.48008	
v -2.13708	-1.64152	0.971926	
v -1.9515	2.54603e-07	-1.56274	
v -2.43653	0.39525	-1.44187	
v -1.97011	0.419849	-1.55942	
v -3.18392	0.934352	-1.26603	
v -2.84357	0.683135	-1.3846	
v -3.16983	0.739976	-1.46206	
v 2.40499	-0.485801	-0.225091	
v 2.17961	-0.599929	-0.441005	
v 2.34517	-0.440746	-0.554278	
v -1.94759	-1.31666	-1.12881	
v -2.46035	-1.25388	-0.898356	
v -2.22473	-0.997567	-1.1463	
v -3.55914	-1.5492	0.0238931	
v -3.61275	-1.41337	-0.432249	
v -3.45676	-1.27102	-0.557986	
v -2.88244	-1.06286	-0.655618	
v -3.17512	-1.06008	-0.985051	
v -2.87624	-1.03055	-0.94239	
v -4.92583	-0.480462	0.103954	
v -5.00447	-0.502815	-0.332837	
v -4.89656	-0.731679	-0.330482	
v -3.76624	-1.31491	-0.870509	
v -3.79398	-0.997612	-1.20799	
v -3.64917	-1.0888	-0.976625	
v -4.01975	1.21515	-3.60228	
v -4.16751	1.19336	-3.60346	
v -4.23389	1.51755	-3.57174	
v -4.35277	0.936993	-3.28058	
v -4.38909	0.981019	-3.09302	
v -4.50589	1.10025	-3.13967	
v -4.26281	1.10894	-2.06408	
v -4.28886	0.996331	-2.10972	
v -4.28009	1.10316	-2.34746	
v 1.4032	1.02761	-1.48338	
v 1.43871	0.929317	-1.46423	
v 1.39363	1.02642	-1.81757	
v 1.12312	0.726625	-2.01854	
v 1.10436	0.794771	-2.26202	
v 1.18583	0.758763	-2.29689	
v 4.14476	0.000672515	3.3371	
v 4.01788	-0.15809	3.40229	
v 4.14186	-0.146745	3.33851	
v 4.16435	-0.499962	3.11382	
v 3.96653	-0.595775	3.04092	
v 4.07099	-0.533265	2.96205	
v 3.8687	0.380358	3.42419	
v 4.0024	0.387444	3.38293	
v 4.01978	0.530598	3.40732	
v 4.53512	0.967699	3.59275	
v 4.86715	0.872851	3.60346	
v 4.56475	1.01967	3.59745	
v 4.55754	0.889645	3.44773	
v 4.56681	0.925912	3.40188	
v 4.60527	1.05529	3.56113	
v 4.09154	0.54833	3.34649	
v 3.6323	0.352925	3.22539	
v 3.43839	0.262891	3.14471	
v 3.61886	0.00113851	3.29917	
v 3.32471	0.169052	3.09498	
v -2.00261	1.52474	-1.01087	
v -2.45439	1.47484	-0.776475	
v -2.07011	1.68573	-0.792286	
v -1.42334	1.69452	-0.850466	
v -1.44343	1.85403	-0.535348	
v -0.850712	1.70299	-0.443075	
v -2.45814	-1.52343	1.14072	
v -4.01849	-1.37932	1.0224	
v -4.05815	-1.36217	1.34585	
v -4.38118	-1.22221	1.00951	
v -4.82637	-3.926e-07	2.40976	
v -4.83991	0.357293	2.39288	
v -5.08246	0.332584	2.28495	
v -3.93356	0.681232	2.46221	
v -3.28266	0.487995	2.46943	
v -3.32167	0.907313	2.32278	
v -3.20705	1.5042	0.728288	
v -3.30619	1.43418	0.924081	
v -3.15157	1.39105	0.958375	
v -3.35958	1.21865	2.02198	
v -3.89941	1.25113	1.91607	
v -3.93608	0.986914	2.27072	
v -3.18392	-0.934351	-1.26603	
v -3.16983	-0.739975	-1.46206	
v -2.87866	-0.874786	-1.25232	
v 3.61923	-0.607876	1.95638	
v 3.50381	-0.568768	2.24068	
v 3.34796	-0.584352	1.82922	
v 3.23895	-0.539238	2.14334	
v 0.825375	1.0527	-1.54342	
v 0.84857	0.999735	-1.86283	
v 0.865221	0.886035	-1.85003	
v -4.04209	-0.803009	-1.53174	
v -4.32876	-0.810646	-1.70628	
v -4.26375	-0.738713	-1.48787	
v -4.71863	-0.975466	-2.1603	
v -4.64566	-1.07618	-2.40537	
v -4.69308	-1.07071	-2.10342	
v -2.54139	1.62242	0.827414	
v -2.5528	1.70236	0.46693	
v -2.89691	1.54482	0.531893	
v -2.90562	1.5788	0.175906	
v -2.44667	1.74998	-0.292972	
v -5.08246	-0.332585	2.28495	
v -5.03253	-3.74587e-07	2.2992	
v -5.0541	-3.41372e-07	2.09154	
v 5.82992	-0.197897	1.71406	
v 5.88332	-0.120923	1.88211	
v 5.83981	-0.210795	1.79801	
v 5.42216	-0.000776936	2.26738	
v 5.44033	0.128177	2.23612	
v 5.23405	0.139198	2.39302	
v 4.13805	0.729426	1.91485	
v 4.04551	0.710445	1.76861	
v 4.00353	0.745269	2.14453	
v 1.88878	1.28303	0.219234	
v 1.53862	1.45966	0.431899	
v 1.94275	1.31839	0.45475	
v 1.77018	0.85486	1.69535	
v 1.82884	1.0312	1.37536	
v 1.33185	0.970955	1.76764	
v -3.93356	-0.681233	2.46221	
v -3.35958	-1.21865	2.02198	
v -3.32167	-0.907313	2.32278	
v -3.10562	-1.28799	1.77188	
v -3.46127	-1.31947	1.69163	
v -3.14311	-1.3056	1.40762	
v -2.06127	-1.90432	0.108283	
v -1.47552	-1.91689	-0.161811	
v -2.08817	-1.75013	0.680125	
v -0.854045	-1.71611	0.497437	
v -0.836021	-1.73836	0.240655	
v -0.263345	-1.54394	0.282145	
v -4.83668	0.484863	0.662089	
v -5.50772	-0.0183988	-0.492467	
v -5.46072	-0.124553	-0.573453	
v -5.30497	-0.0420787	-0.132844	
v -5.71651	-0.20022	-1.63504	
v -5.55491	-0.186856	-1.39611	
v -5.5885	-0.17034	-1.30626	
v -5.16228	-0.111811	-0.405935	
v -5.08107	-0.125213	-0.792331	
v -5.07624	-0.109229	-0.485258	
v 1.06477	0.678165	-1.29737	
v 1.33737	0.690481	-1.29585	
v 1.28924	2.07185e-07	-1.27169	
v 1.36975	0.735446	-1.47562	
v 1.31714	0.757922	-1.77685	
v -0.862607	1.77594	-0.0717251	
v -0.836021	1.73836	0.240655	
v -0.263345	1.54394	0.282145	
v 1.47092	1.41897	0.813338	
v 0.812329	0.451909	2.31819	
v 0.821124	0.660193	2.16559	
v -0.0430624	0.317389	2.3016	
v -0.0565234	0.520288	2.15946	
v 0.83485	0.83494	1.99759	
v 0.895192	1.11438	1.55139	
v 1.5211	-0.812328	-1.00442	
v 1.68818	-0.639225	-1.12083	
v 1.73804	-0.759203	-0.963772	
v 2.19135	-0.408277	-1.21877	
v 1.99319	-0.435238	-1.30087	
v 1.98077	2.16304e-07	-1.32767	
v 0.163578	-1.12589	1.34558	
v 0.183801	-1.33606	0.922321	
v 0.908167	-1.20346	1.36296	
v 2.57435	-0.646913	0.941742	
v -5.26899	-2.64532e-07	1.62369	
v -5.2541	0.0649428	1.62521	
v -5.21953	-1.79423e-07	1.05393	
v 5.04104	-0.434022	1.75948	
v 4.77132	-0.516639	1.69609	
v 5.03088	-0.432598	1.66646	
v 0.194564	-1.24265	-0.225227	
v 0.184604	-1.14897	-0.513843	
v 0.672709	-1.24636	-0.141911	
v -3.86778	2.59618e-07	-1.59352	
v -3.5198	2.62571e-07	-1.61165	
v -3.69535	-0.486105	-1.65747	
v -4.04209	0.80301	-1.53174	
v -3.92697	0.573221	-1.62383	
v -4.26375	0.738714	-1.48787	
v -3.04856	-0.908517	2.31622	
v -2.84012	-0.488753	2.44878	
v -3.28266	-0.487996	2.46943	
v -4.34188	-0.244901	2.6023	
v -3.91341	-0.246512	2.6025	
v -4.31421	-0.0575723	2.71237	
v -4.37723	0.63692	2.51034	
v -4.33922	0.409144	2.57401	
v -3.91989	0.445172	2.55084	
v -3.83691	-4.17183e-07	2.65536	
v -4.31421	0.0575714	2.71237	
v -4.29669	-4.51764e-07	2.74923	
v -2.41441	-1.02251	-1.01573	
v -2.4249	-0.810005	-1.37826	
v -5.01667	-0.372605	-0.327763	
v -4.94909	-0.381362	0.0994628	
v -4.97277	-1.51228e-08	0.0928229	
v 2.91116	-0.464956	0.680663	
v 2.73037	-0.428294	0.321007	
v 2.9323	-0.400369	0.577285	
v -0.945418	-0.974644	-1.2893	
v -1.46718	-1.31564	-1.19012	
v -2.08807	-1.83998	-0.485575	
v -1.44343	-1.85403	-0.535348	
v 0.196136	1.41529	0.542383	
v 1.0005	1.42716	0.280534	
v 0.188972	1.43622	0.380281	
v 0.20752	1.40057	0.147153	
v 1.0168	1.45471	0.0322225	
v 0.672709	1.24636	-0.14191	
v 3.68152	-0.451101	3.18299	
v 3.71957	-0.574975	3.09135	
v 3.76054	-0.593147	3.12396	
v 4.59687	-0.976884	3.41654	
v 4.56681	-0.925913	3.40188	
v 4.86715	-0.872852	3.60346	
v 4.13224	-0.558174	3.25442	
v 4.12875	-0.70899	3.29997	
v 4.12871	-0.708809	3.19645	
v 4.33611	-1.11476	3.5456	
v 4.3269	-1.0583	3.59192	
v 4.1531	-0.994461	3.56547	
v 4.45342	-0.938073	3.56083	
v 4.54679	-0.918684	3.56848	
v 4.47494	-0.901366	3.51792	
v 1.35177	1.1474	1.42703	
v 1.40528	1.28934	1.0906	
v 0.908167	1.20346	1.36296	
v 0.170858	1.38921	0.71416	
v 0.983452	1.36547	0.747108	
v 0.996221	1.40381	0.516063	
v 2.00289	0.577226	1.94115	
v 1.7184	0.615176	2.06896	
v 1.96364	0.476527	2.16834	
v 1.58506	0.385057	2.35777	
v -4.16232	-1.1319	-1.65114	
v -4.23317	-0.967059	-1.91988	
v -4.13319	-0.989335	-1.70366	
v -4.05439	-1.26295	-3.09591	
v -3.99562	-1.16162	-3.12024	
v -4.12449	-1.11963	-2.95773	
v -4.67356	-1.01938	-2.40033	
v -4.63702	-1.08876	-2.71318	
v -4.61528	-1.19865	-2.69141	
v 1.0168	-1.45471	0.0322218	
v 0.223524	-1.28478	-0.0975928	
v -0.292085	-1.52845	0.470884	
v 1.92296	-0.791393	1.6182	
v 1.82884	-1.0312	1.37536	
v 2.02151	-0.935569	1.32645	
v 1.87441	-1.2746	0.0487504	
v 1.50159	-1.41923	0.0918584	
v 1.81223	-1.17516	-0.17267	
v 3.08572	-0.211351	0.356886	
v 3.32988	-1.14731e-07	0.704213	
v 3.33589	-0.199217	0.699088	
v 4.12004	0.635192	2.77536	
v 4.07099	0.533264	2.96205	
v 4.26456	0.616561	2.89743	
v 4.34939	0.531775	3.04425	
v 4.16435	0.499961	3.11382	
v 4.2829	0.288648	3.18638	
v -4.16751	-1.19336	-3.60346	
v -4.01975	-1.21515	-3.60228	
v -3.94969	-1.55167	-3.56508	
v -4.59279	-0.990305	-2.65559	
v -4.46259	-0.957798	-2.62442	
v -4.54362	-0.957306	-2.92193	
v -0.322573	-0.757546	-1.22387	
v -0.962833	-0.901579	-1.40788	
v -0.980482	-0.627453	-1.49893	
v -3.70106	0.81308	-1.44355	
v -3.79398	0.997612	-1.20799	
v -3.59841	0.999586	-1.25563	
v -3.76624	1.31491	-0.870509	
v -3.94542	1.34114	-0.874508	
v -3.61275	1.41337	-0.432248	
v -4.64566	1.07618	-2.40536	
v -4.7306	0.871913	-1.83885	
v -4.53977	0.857055	-1.91384	
v -4.68392	0.78531	-1.56551	
v -4.18413	-1.37385	-0.63553	
v -3.82226	-1.51437	-0.0819184	
v -4.14302	-1.44669	-0.203754	
v -3.71465	-1.43492	1.12405	
v -5.01329	5.17884e-08	-0.317875	
v -5.01667	0.372606	-0.327763	
v -5.01914	8.96043e-08	-0.549987	
v 3.77477	-1.98365e-07	1.21756	
v 4.0367	-0.187756	1.28334	
v 3.76833	-0.208951	1.20078	
v -4.53015	1.02632	1.84117	
v -4.75252	0.859552	1.7397	
v -4.56767	0.962115	2.10805	
v -4.8483	0.577608	2.27828	
v -5.04075	0.488325	2.14667	
v 4.0367	-0.187756	1.28334	
v 4.43443	-0.375615	1.36231	
v 3.99247	-0.328094	1.31781	
v -4.96562	0.473511	1.28401	
v -4.97529	0.693114	1.63797	
v -4.91106	0.786163	1.32165	
v -4.68152	0.998214	1.35938	
v 1.5324	-1.43992	0.282779	
v 1.0005	-1.42716	0.280532	
v 0.996221	-1.40381	0.516062	
v 0.188972	-1.43622	0.380281	
v 1.33737	-0.69048	-1.29585	
v 0.933782	2.05277e-07	-1.25998	
v -3.06723	0.387847	-1.61571	
v -2.86188	0.458083	-1.49431	
v -3.15842	0.62555	-1.54841	
v -3.2701	0.566594	-1.60868	
v -3.4286	0.745968	-1.48181	
v 3.76833	-0.208951	1.20078	
v 4.91327	-0.163183	1.42316	
v 5.03798	-0.122295	1.45023	
v 5.05674	-0.204699	1.45814	
v -0.850712	-1.70299	-0.443076	
v -0.921259	-1.57188	-0.79448	
v -0.955475	-1.39409	-1.02337	
v -1.42334	-1.69452	-0.850466	
v -1.46505	-1.47932	-1.08227	
v -0.333361	0.452867	-1.34394	
v 0.154194	0.472683	-1.19499	
v -4.97496	-0.376074	-0.79028	
v -5.02784	-0.360924	-0.581938	
v -4.9655	-0.569648	-0.810264	
v -4.3476	-1.18812	-3.55981	
v -4.36561	-1.41168	-3.49315	
v -4.46478	-1.1555	-3.401	
v -4.22671	-1.41197	-3.2336	
v -3.95762	-1.43037	-3.33059	
v -4.08066	-1.37262	-3.19405	
v -4.53778	-1.15327	-2.39457	
v -4.3919	-1.1999	-0.630967	
v -4.69067	-0.758077	-1.18002	
v -4.59778	-0.724942	-1.28836	
v -4.81604	-0.859034	-1.49103	
v -4.53977	-0.857054	-1.91384	
v -4.4921	-0.789464	-1.59054	
v -3.91633	-0.642266	-1.59054	
v -3.90023	-0.580145	-1.79136	
v -3.89269	-0.629122	-1.76776	
v 2.34136	0.5573	1.72672	
v 2.09707	0.655268	1.64031	
v 2.20605	0.975466	0.537898	
v 2.26967	0.808361	0.54415	
v 2.2171	0.809248	0.347923	
v 5.61227	-0.237419	1.57343	
v 5.74873	-0.144538	1.60564	
v 5.79963	-0.17247	1.64935	
v -4.43489	1.25467	0.472981	
v -4.3683	1.30963	0.0945252	
v -4.58154	1.1088	0.0162246	
v -4.46726	1.08565	-1.09242	
v -4.65771	1.09918	-1.54705	
v -4.63979	1.03836	-1.23405	
v -3.82226	1.51437	-0.081918	
v -3.83172	1.42091	-0.506471	
v -4.14302	1.44669	-0.203753	
v -4.18413	1.37385	-0.635529	
v -4.3919	1.1999	-0.630967	
v -5.09993	0.127569	0.278048	
v -5.23864	0.22214	-0.360957	
v -5.16197	0.114296	0.280029	
v -5.64447	-0.024864	-0.820069	
v -5.66571	0.164063	-1.12575	
v -5.75714	-0.0641533	-1.25013	
v -5.1683	0.103689	1.05971	
v -5.15777	0.129892	1.63514	
v -5.11709	0.119738	1.06551	
v -5.06141	0.0649946	1.64506	
v -5.04647	7.7389e-05	1.6466	
v -5.02835	0.0599273	1.07552	
v -4.89587	0.040435	-0.363895	
v -4.91004	0.11759	-1.09881	
v -5.09103	0.168276	-0.327537	
v -5.68868	0.112529	-1.5325	
v -5.77709	-0.0281903	-1.70014	
v -5.75432	0.0491136	-1.41274	
v 1.2997	-0.77687	-3.22195	
v 1.31278	-0.79013	-3.37562	
v 1.19049	-0.974644	-3.2198	
v -2.44691	2.35896e-07	-1.44792	
v -1.97558	-0.561914	-1.52602	
v -2.1236	-0.532941	-1.5008	
v -2.34482	-0.54556	-1.43062	
v 2.76914	-0.0816016	2.81421	
v 2.48904	-4.44445e-07	2.72798	
v 2.51578	-0.0385521	2.71552	
v 0.79734	-0.325356	2.40681	
v -0.0476701	-4.00063e-07	2.45557	
v -4.62338	-1.13266	-1.8444	
v -4.45472	-1.18025	-2.07361	
v -4.48809	-1.20706	-1.87536	
v -4.33148	-1.16616	-2.05224	
v -4.34304	-1.17941	-2.38323	
v -4.28009	-1.10316	-2.34746	
v -3.29347	-0.408368	-1.65003	
v -3.32664	-0.502239	-1.61692	
v -3.4855	-0.53019	-1.61735	
v 4.17823	-0.798674	3.34966	
v 4.16692	-0.847121	3.27165	
v -4.92583	0.480462	0.103954	
v -4.84785	0.631873	0.136461	
v 3.6444	0.700944	3.05198	
v 3.62175	0.800821	2.97899	
v 3.55203	0.693657	2.9998	
v 2.93054	0.45154	2.28311	
v 3.03889	0.512244	2.03339	
v 2.68937	0.521007	1.85743	
v -3.32664	0.502239	-1.61692	
v -3.29347	0.408368	-1.65003	
v 0.196136	-1.41529	0.542383	
v 0.962102	-1.32085	0.967667	
v -3.81958	0.456213	-1.65206	
v 0.773311	-0.250557	2.46076	
v 0.766716	-4.08325e-07	2.50628	
v 1.43262	0.917894	-1.81558	
v 0.912801	0.992545	-2.06751	
v 0.999754	0.890921	-2.3066	
v 0.929666	0.887465	-2.06004	
v 2.91116	0.464956	0.680663	
v 3.20365	0.441354	1.02604	
v 3.22793	0.40807	0.953268	
v 3.55247	-1.56085e-07	0.958044	
v -1.54792	0.722236	2.1725	
v -2.13131	0.923427	2.06294	
v -2.05298	0.857449	2.19444	
v 4.46855	-0.700382	2.61483	
v 4.45347	-0.692112	2.78823	
v 4.41748	-0.680553	2.59268	
v 3.91129	-0.731873	2.05019	
v 3.82985	-0.691756	2.01556	
v 4.04551	-0.710446	1.76861	
v 2.62668	-0.29811	-0.284319	
v 2.82823	-0.311325	0.155378	
v 2.5654	-0.368334	-0.192681	
v 1.92703	0.707333	-0.942228	
v 1.77804	0.828301	-0.850725	
v 1.95441	0.763934	-0.811332	
v 1.49106	1.18947	-0.925362	
v 1.50456	1.01012	-1.05711	
v 1.45937	1.13363	-1.09449	
v 1.4463	0.967746	-1.26486	
v 1.46855	0.737956	-1.16576	
v 1.5211	0.812329	-1.00442	
v 1.53805	1.06046	-0.89679	
v -4.69693	-4.05292e-07	2.48767	
v -4.68344	0.138881	2.54437	
v -4.7201	0.160335	2.60285	
v 3.04566	-0.357689	2.72301	
v 3.11525	-0.435303	2.5776	
v 3.35977	-0.363966	2.98037	
v 3.48633	-0.415688	3.07661	
v 3.59509	-0.605734	3.06371	
v 3.58926	-0.422211	3.1393	
v -4.75675	0.138836	2.66134	
v -5.04181	0.0750773	2.5086	
v -4.78358	0.080151	2.70414	
v -1.6406	-0.922819	-1.49807	
v -1.48628	-0.635238	-1.54556	
v -1.47197	2.61042e-07	-1.60227	
v -4.19198	-0.920528	-3.20359	
v -4.38909	-0.981018	-3.09302	
v -4.26787	-0.97001	-2.98939	
v -1.72213	1.65319	0.987834	
v -2.16773	1.41303	1.40449	
v -1.96623	1.29139	1.50955	
v -1.63452	0.857449	1.99605	
v -1.07671	0.613474	2.15186	
v 5.17922	0.277957	2.23054	
v 5.35391	0.282416	2.11679	
v 5.1355	0.374767	2.07458	
v 4.71773	0.161603	1.39258	
v 4.66966	-0.000362618	1.40944	
v 4.38668	0.212147	1.32587	
v 5.1798	0.23529	1.49172	
v 5.33517	0.200103	1.4671	
v 5.16092	0.155837	1.45313	
v -3.90192	-1.11319	-1.24061	
v -4.07089	-1.03827	-1.52445	
v -3.70106	-0.813079	-1.44355	
v -3.85692	-0.669622	-1.58334	
v -3.74483	-0.686494	-1.57097	
v -4.78477	-0.615603	0.40609	
v -4.83668	-0.484863	0.662089	
v -4.91207	-7.09241e-08	0.435329	
v -4.89684	0.388526	0.426514	
v -4.87665	-1.20828e-07	0.741639	
v -4.859	-0.362782	0.992512	
v -4.86784	-1.66265e-07	1.02053	
v -4.56703	1.03123	-0.832248	
v -4.61469	0.998221	-1.04368	
v -4.63286	0.816361	-1.04444	
v -4.69067	0.758077	-1.18002	
v -4.81604	0.859035	-1.49103	
v -2.87718	0.952958	-1.16543	
v -3.17512	1.06008	-0.98505	
v -2.87624	1.03055	-0.942389	
v -3.64917	1.0888	-0.976624	
v 3.57074	-0.776871	2.89409	
v 3.61292	-0.720846	2.73331	
v 3.6519	-0.824314	2.7432	
v 3.43291	0.519971	1.45531	
v 3.46246	0.436241	1.24282	
v 3.13577	0.509856	1.29021	
v 3.47651	0.351469	1.12586	
v 3.76833	0.20895	1.20078	
v 3.50782	0.278689	1.02969	
v -2.22727	-1.24313	1.597	
v -2.62245	-1.1832	2.07155	
v -2.624	-1.29682	1.76581	
v -2.8143	-1.25431	2.06168	
v -3.12334	-1.19887	2.05788	
v 1.44366	0.95114	-2.75874	
v 1.46189	0.881776	-2.90922	
v 1.50685	0.959514	-2.89909	
v 1.37673	0.809902	-2.93075	
v 1.2997	0.776871	-3.22195	
v 1.44561	0.76042	-3.14495	
v 1.74731	1.07959	-3.28268	
v 1.87487	1.14853	-3.45984	
v 1.69572	1.17563	-3.26683	
v 1.2957	1.23227	-3.2112	
v 1.4141	1.25185	-3.17495	
v 1.35768	1.33004	-3.3829	
v 1.48201	1.06697	-2.92228	
v 3.70339	0.386428	3.32174	
v 3.73172	0.51126	3.32314	
v 3.68152	0.4511	3.18299	
v 3.68559	1.14367	2.98097	
v 3.70201	1.32762	3.00889	
v 3.65504	1.12931	2.90713	
v 3.75032	1.0317	3.08365	
v 3.87488	0.997942	3.14238	
v 3.74744	1.15579	3.08547	
v 0.973395	1.40471	-0.265778	
v 0.735432	1.27752	-0.617441	
v 0.930152	1.28598	-0.928022	
v 1.15557	1.2723	-1.15685	
v 0.942182	1.23901	-1.17968	
v -4.97508	-0.0644316	-0.905475	
v -5.17865	0.30398	-0.901864	
v -5.02396	0.129822	-1.29939	
v -5.18778	0.128553	-1.51861	
v -5.25753	-0.0198419	-1.47754	
v -5.36766	0.251974	-0.590513	
v -5.28851	0.325796	-0.725757	
v -5.38271	0.321816	-1.05571	
v -5.35584	0.208329	-1.47838	
v -5.25753	-0.0198419	-1.47754	
v 1.17827	-0.454887	2.31737	
v 1.22052	-0.71229	2.1283	
v 1.59276	-0.583045	2.14926	
v 1.35177	-1.14741	1.42703	
